0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,5,0,0,3,0,0,149858635.1891144,102873533.4170979,176700000.0,3168.737566997664,0.009605916739261495
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,149858635.1891144,63002966.190349415,261300000.0,0.0,0.06403944492840996
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,392492766.7753279,30621225.8954118,267200000.0,6277.691701743503,0.01705635031200902
0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314546098.7341589,0.0,351800000.0,4336.279247701088,0.04758011396778087
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,287139633.27094835,75782127.43715806,61400000.0,3536.1957544289735,0.051339973228035005
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,535684565.4096933,56971613.97936691,115300000.0,0.0,0.20234920386998598
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,516556984.4358398,61453235.68846346,115300000.0,7361.479566545719,0.07119814633199345
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,437114125.71362936,8453407.696608048,297900000.0,7856.873545733073,0.019877801814930592
0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,152982759.3511196,27631367.846842468,473000000.0,4003.66219040592,0.007972249989108669
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,499543086.15123034,62590793.281696975,92100000.0,7368.314737469407,0.06779909143632115
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,207369549.9424715,24198032.45136138,473000000.0,2912.5233498216676,0.02751133384084602
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7,0,0,3,0,0,149858635.1891144,64912465.45119992,261300000.0,3168.737566997664,0.009605916739261495
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,91087850.22462131,63076552.832349405,419100000.0,1915.55806705108,0.00598138445744227
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1014553052.2611322,20299287.62732069,84600000.0,0.0,0.5053290521751402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5391753433.610977,20299287.62732069,0.0,0.0,1.6686439756779792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489765072.5274987,37255203.23710208,0.0,55073.03641392195,0.2069586459368719
0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,88088886.31797598,15444563.06553661,1098800000.0,1121.449985197116,0.013548960881005177
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2471780647.0165997,6320800.309666242,84600000.0,26321.13601044954,0.6167482475710446
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,433640458.2158685,8453407.696608048,297900000.0,7880.334042634717,0.019037623997484116
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804696900.3220205,37255203.23710208,61400000.0,15449.101494912378,0.047604848770585274
0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99304120.30245931,0.0,624900000.0,0.0,0.03999926551072983
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,176780765.6278544,45796089.10791659,261300000.0,2207.168372563071,0.03082347799972332
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,352248495.96768105,69367227.44620815,146000000.0,4448.939967823002,0.05604097921121574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,7,0,0,7,0,0,7,0,0,5991329.652599515,194378335.65007702,0.0,72.57147183588683,0.000266675919369034
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2457421382.900018,52994188.72148262,30700000.0,7355.289220588547,0.28461408527511123
0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,3,0,0,4,0,0,7,0,0,4,0,0,8730026.28581237,121884847.4441029,382500000.0,224.44007861965747,0.0004736858033045304
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,539149865.8852406,24198032.45136138,169200000.0,0.0,0.2160257450159267
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,516556984.4358398,24198032.45136138,199900000.0,0.0,0.1977726286999818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,5,0,0,4,0,0,7,0,0,100048973.37499194,167797027.36378774,0.0,2492.178026567113,0.0053600006749392895
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,0,4,0,0,3,0,0,4,0,0,5,0,0,7531940.533696546,166219982.9084081,92100000.0,99.48550006033452,0.00035914411530396043
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,270709951.6169541,89678472.21525937,146000000.0,0.0,0.13603581793585673
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,3,0,0,3,0,0,4,0,0,4,0,0,21615307.939279653,152368247.1709257,146000000.0,446.478963461687,0.0014748395370471718
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,539149865.8852406,22167818.198803753,169200000.0,14836.686755730832,0.025923089401911206
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,478794238.56483674,39697916.86686333,176700000.0,0.0,0.16669190849082566
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,251764119.82116565,48612305.96404253,213300000.0,0.0,0.10410360018642084
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,3,0,0,178704641.42389578,137292506.24194846,115300000.0,0.0,0.04853542871249113
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,91087850.22462131,56301355.65806228,334500000.0,0.0,0.039875896382948466
0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,333545400.82897747,44401842.10978231,297900000.0,2244.4220362275737,0.04407580460836504
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,521734497.42472374,30518832.761027623,236500000.0,8087.168764761331,0.028210254329835392
1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328310344.96479964,0.0,442300000.0,4259.255317208421,0.056464156579575084
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,3,0,0,0,0,3,4,0,0,307818302.6385129,146102175.6137664,61400000.0,2402.1969024139707,0.034448148556460764
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,735915836.152314,24198032.45136138,84600000.0,0.0,0.2744599155563229
1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,437114125.71362936,7332080.219521779,297900000.0,3809.3932342948237,0.05963340544479177
0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244633586.91762984,0.0,473000000.0,5513.992685232739,0.015974825197846317
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,415452735.8194515,62590793.281696975,151900000.0,11198.957382746925,0.022674085057844594
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,2,0,0,4,0,0,302365612.71387976,112749928.79118036,84600000.0,1735.4197545242469,0.04718903175216116
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,7,0,1,1,0,0,235429862.9000962,113785238.91757984,61400000.0,2978.9463850528646,0.036133521305265454
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132361208.0596433,37255203.23710208,30700000.0,26095.75178829908,0.07147890799418341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292269353.4880586,42291505.65437629,0.0,26035.342710493,0.5972391268971504
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,7,0,0,7,0,0,26310001.583952375,179988168.2628269,61400000.0,0.0,0.011442640124871386
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,1,0,0,2,0,0,0,0,0,6,0,0,222217642.61872667,142978118.1886681,61400000.0,6900.18836066967,0.008328729636845753
1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,222462261.4683158,25037214.086173728,382500000.0,6606.569613828503,0.00997049694163497
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,626837263.3089939,8453407.696608048,236500000.0,11838.245086207273,0.03590312837292729
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,474326993.21249914,31358014.39583997,176700000.0,4445.577937644002,0.060722036907403305
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,1,0,0,3,0,0,7,0,0,3,0,0,97541620.52626505,149347837.88138098,61400000.0,1969.2386043023,0.006369743957211146
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,392492766.7753279,38459684.232860625,267200000.0,5053.066237198842,0.021320437890011274
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,2,0,0,291244521.11858636,78076476.06201392,146000000.0,5633.269428782526,0.021361710409143825
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,7,0,1,4,0,0,21615307.939279653,180124647.93802884,61400000.0,0.0,0.009832263580314476
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,396829760.37299955,72643031.69675627,61400000.0,11297.403627442765,0.019633758432680715
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,434687448.53924364,6320800.309666242,321100000.0,0.0,0.24174887425731206
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,700357913.132431,20299287.62732069,176700000.0,7971.639552135531,0.09081236179637917
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,3,0,0,225627358.72129685,104173144.36763942,61400000.0,0.0,0.09586796278802089
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,729312007.4715484,20299287.62732069,115300000.0,13376.418752617628,0.04040381445838407
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,3,0,1,3,0,0,92846926.88159233,110444590.6019871,230600000.0,1937.2964668564678,0.00612818747552761
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,2,0,0,7,0,0,4,0,0,127095780.2389738,112098092.19187638,213300000.0,2618.8936756631165,0.008093533407470984
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,396829760.37299955,72643031.69675627,61400000.0,0.0,0.16361465360567262
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,157749245.2992259,71499834.83314997,297900000.0,1773.323094413982,0.025397131758002976
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,197315335.12948665,71499834.83314997,176700000.0,3746.9437127142696,0.013799453551983365
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,323429808.65854245,31530112.67088316,321100000.0,7170.272188723672,0.019395613330943598
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,4,3,0,0,275404645.26162684,91819862.66072436,61400000.0,3362.642656091558,0.04955263001294891
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,4,0,0,5,0,0,50380364.9537987,158673894.6187397,61400000.0,0.0,0.031756015314205306
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,539149865.8852406,61453235.68846346,84600000.0,7193.545093687675,0.0777692682057336
0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,211781053.72532502,36672366.490912706,351800000.0,4460.685273103903,0.014553153515968437
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,519695512.6410582,60870358.80340761,115300000.0,4804.731693280647,0.06811100641960927
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,368283988.20746905,73649520.05021626,61400000.0,8209.428804105562,0.0240158768649638
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,3,0,2,0,0,3,0,0,3,0,0,220577373.24632174,151106957.1552682,30700000.0,2680.7021105725935,0.04305096174786218
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,270709951.6169541,38804933.73898803,230600000.0,3343.4022156535975,0.048972894456908424
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,392135066.7283268,67606729.27948207,146000000.0,11257.720219039471,0.019440513247333886
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,718347149.4803145,30518832.761027623,84600000.0,0.0,0.27078312401031135
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,486730877.7009334,6320800.309666242,267200000.0,0.0,0.18540400655230438
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,415353201.51481485,32651440.14796943,297900000.0,0.0,0.13981989424732377
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2366289352.5064054,39015701.403828174,61400000.0,12688.610051187796,0.09046135699967522
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607201181.28258,42291505.65437629,61400000.0,8639.076173191794,0.09061482613593932
0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,368801902.53546846,20299287.62732069,321100000.0,10195.567517702231,0.018457124838941782
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,472938013.64799,24198032.45136138,267200000.0,9177.853040632726,0.019102381112015232
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,373316242.77414775,38804933.73898803,176700000.0,2730.2436345786045,0.051826724640656574
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,195726796.50825438,32651440.14796943,351800000.0,5193.828962164486,0.010044249847161476
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,521251678.08051246,64459323.85318004,30700000.0,12253.148449093998,0.029907450786680813
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,349657511.77370816,64459323.85318004,151900000.0,0.0,0.1354623599495419
0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,472938013.64799,22167818.198803753,267200000.0,4449.868140912837,0.05730714333604568
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,516556984.4358398,22167818.198803753,199900000.0,7361.479566545719,0.07119814633199345
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3148211812.00227,52994188.72148262,0.0,15213.87272831531,0.46494113692348
0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131850186.45251812,6320800.309666242,721500000.0,1869.192356243963,0.017432439793056777
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,143521059.92734104,74246079.10540655,290400000.0,2225.248506324312,0.016150170238140523
1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,196292867.16719696,36672326.35204622,467100000.0,5681.774318455628,0.009208481092925835
0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,280363789.7175564,32651440.14796943,321100000.0,5918.719878213285,0.018031244971335285
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,7,0,0,3,0,0,208960202.73564357,116653909.83834073,115300000.0,668.12666300028,0.023532201062676006
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,149043326.86872935,104597605.14778653,230600000.0,0.0,0.03791734691214697
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,735915836.152314,22167818.198803753,84600000.0,12814.836241489935,0.04116898733344844
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,2,0,0,3,0,0,7,0,1,4,0,0,67694469.50790597,164943557.06010103,30700000.0,799.758373095865,0.0111493704581571
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,434765986.6865931,50744913.350984335,151900000.0,8688.405200546225,0.036355341366783235
0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,1,0,0,137214675.79759365,78855512.00267532,297900000.0,0.0,0.0641720034249062
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,279756842.4896969,71499834.83314997,176700000.0,3690.3778895747005,0.03949155564923052
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,96552581.11220951,74468035.89844117,334500000.0,2601.853690296073,0.004783709806003917
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,729312007.4715484,20299287.62732069,115300000.0,16618.233179722607,0.032323051566707256
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2457975994.476715,7332080.219521779,84600000.0,26081.002766305493,0.6156798863370658
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,3,1,0,0,484635352.31038886,80095762.32347256,61400000.0,6977.522674700667,0.03124032672562514
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804696900.3220205,37255203.23710208,61400000.0,0.0,0.31736565847056847
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,216293434.2700194,96841064.14811766,213300000.0,0.0,0.07452018114889977
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,537191266.6245482,51776262.41901662,146000000.0,0.0,0.1781983033715965
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,347388462.0491607,36429469.980303004,388400000.0,4053.331247780383,0.018447463070530107
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,718747397.119953,61453235.68846346,30700000.0,0.0,0.26504081333749796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,1,0,472929604.093826,129771874.14367546,0.0,0.0,0.1948102712126894
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,492980951.7723099,121533002.93618801,0.0,0.0,0.19181750206875808
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,570768606.4192681,62194799.51248746,84600000.0,6567.205800546008,0.08269306505287816
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,3,0,0,3,0,0,163527372.31336713,101395727.02068502,92100000.0,3365.848638281912,0.010926539585597217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,508707186.18591434,70780124.16284628,0.0,6595.727558835916,0.07570171384864581
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,4,0,0,0,0,0,4,0,0,214380103.63495713,140318096.75676557,84600000.0,3011.006488723548,0.026276085393455273
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,588901036.9954004,30351526.042379983,146000000.0,0.0,0.2204384476015119
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,3,0,0,4,0,0,4,0,0,4,0,0,35436746.637486555,159609896.67914498,30700000.0,826.9884459337718,0.001882216456013616
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0,358394880.83419263,107101475.38759638,84600000.0,3170.6182920806896,0.03679214738166649
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,496365828.6909803,60346009.03186572,115300000.0,0.0,0.19385048046437534
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,4,0,0,4,0,0,7,0,0,206484923.74252245,128134788.01271126,146000000.0,1067.5556126309211,0.00948834060654342
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,267359291.5450256,144949327.2609077,30700000.0,3014.5764101907116,0.013203960705063102
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,160757755.03620565,87889420.96764514,261300000.0,1991.2878170675222,0.03686492195180659
0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,191413020.6711928,38804933.73898803,382500000.0,2670.153414911819,0.02724615733176877
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,344220320.0429877,92455877.38697934,146000000.0,2149.168523342659,0.06288973163879308
0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,138815154.32931402,83608135.38210067,321100000.0,2067.2213255936617,0.02124719584972997
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,265610627.79705685,50744913.350984335,182600000.0,0.0,0.12241052201058039
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,4,0,0,3,0,0,206484923.74252245,116687818.09825408,146000000.0,1326.2808552214738,0.007590672485234737
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,392135066.7283268,30351526.042379983,230600000.0,9061.611918734423,0.02430064155916736
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2283481141.610144,50744913.350984335,0.0,25881.80647355361,0.5965671914309548
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2457975994.476715,8453407.696608048,84600000.0,43298.53974874935,0.25653328597377745
1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,150750908.26880455,39852205.41531966,473000000.0,3183.1550971399347,0.009690010848140152
0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,1,4,0,0,212592812.95494404,96664379.18583381,297900000.0,1443.113268967998,0.008538625613873686
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,206669635.96451682,144683763.71121776,30700000.0,0.0,0.08120640077211402
